"id";"numbering";"parent_id";"section_id";"name";"level";"order";"page_type";"link";"notes";"url_slug";"meta_title";"meta_description";"meta_focus_keyword";"meta_robots";"canonical_url";"alternate_url";"content_status"
"1096";"4.7.1.27.";"202";"1";"nanomaterials laboratory";"4";"27";"";"";"";"nanomaterials-laboratory";"nanomaterials laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1103";"4.7.1.28.";"202";"1";"palaeontology and advanced microscopy laboratories";"4";"28";"";"";"";"palaeontology-and-advanced-microscopy-laboratories";"palaeontology and advanced microscopy laboratories | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1110";"4.7.1.29.";"202";"1";"pharmaceutics laboratories";"4";"29";"";"";"";"pharmaceutics-laboratories";"pharmaceutics laboratories | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1117";"4.7.1.30.";"202";"1";"physical geography and meteorology laboratories";"4";"30";"";"";"";"physical-geography-and-meteorology-laboratories";"physical geography and meteorology laboratories | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1124";"4.7.1.31.";"202";"1";"physiology laboratory";"4";"31";"";"";"";"physiology-laboratory";"physiology laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1131";"4.7.1.32.";"202";"1";"port eco house";"4";"32";"";"";"";"port-eco-house";"port eco house | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1137";"4.7.1.33.";"202";"1";"power electronics laboratory";"4";"33";"";"";"";"power-electronics-laboratory";"power electronics laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1143";"4.7.1.34.";"202";"1";"psychology laboratory facilities";"4";"34";"";"";"";"psychology-laboratory-facilities";"psychology laboratory facilities | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1149";"4.7.1.35.";"202";"1";"quality of working life";"4";"35";"";"";"";"quality-of-working-life";"quality of working life | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1155";"4.7.1.36.";"202";"1";"quantum optics laboratory";"4";"36";"";"";"";"quantum-optics-laboratory";"quantum optics laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1161";"4.7.1.37.";"202";"1";"remote sensing and spectroscopy laboratory";"4";"37";"";"";"";"remote-sensing-and-spectroscopy-laboratory";"remote sensing and spectroscopy laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1167";"4.7.1.38.";"202";"1";"renewable energy lab";"4";"38";"";"";"";"renewable-energy-lab";"renewable energy lab | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1173";"4.7.1.39.";"202";"1";"rock mechanics laboratory";"4";"39";"";"";"";"rock-mechanics-laboratory";"rock mechanics laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1179";"4.7.1.40.";"202";"1";"sap next generation lab";"4";"40";"";"";"";"sap-next-generation-lab";"sap next generation lab | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1184";"4.7.1.41.";"202";"1";"sciama supercomputer";"4";"41";"";"";"";"sciama-supercomputer";"sciama supercomputer | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1189";"4.7.1.42.";"202";"1";"sequencing and bioinformatics group laboratory";"4";"42";"";"";"";"sequencing-and-bioinformatics-group-laboratory";"sequencing and bioinformatics group laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1194";"4.7.1.43.";"202";"1";"sports and human performance testing";"4";"43";"";"";"";"sports-and-human-performance-testing";"sports and human performance testing | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1198";"4.7.1.44.";"202";"1";"structures laboratory";"4";"44";"";"";"";"structures-laboratory";"structures laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1202";"4.7.1.45.";"202";"1";"system administration and networking suite";"4";"45";"";"";"";"system-administration-and-networking-suite";"system administration and networking suite | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1206";"4.7.1.46.";"202";"1";"telecommunications laboratories";"4";"46";"";"";"";"telecommunications-laboratories";"telecommunications laboratories | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1210";"4.7.1.47.";"202";"1";"thermofluids laboratory";"4";"47";"";"";"";"thermofluids-laboratory";"thermofluids laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1213";"4.7.1.48.";"202";"1";"the watson lab";"4";"48";"";"";"";"the-watson-lab";"the watson lab | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1216";"4.7.1.49.";"202";"1";"undergraduate physics laboratory";"4";"49";"";"";"";"undergraduate-physics-laboratory";"undergraduate physics laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1219";"4.7.1.50.";"202";"1";"usability laboratory";"4";"50";"";"";"";"usability-laboratory";"usability laboratory | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"372";"4.7.2.";"808";"1";"resources";"3";"2";"";"";"";"resources";"resources | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"200";"4.7.2.1.";"372";"1";"device loans library";"4";"1";"";"";"";"device-loans-library";"device loans library | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"371";"4.7.2.2.";"372";"1";"drama equipment loan store";"4";"2";"";"";"";"drama-equipment-loan-store";"drama equipment loan store | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"501";"4.7.2.3.";"372";"1";"drone club";"4";"3";"";"";"";"drone-club";"drone club | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"605";"4.7.2.4.";"372";"1";"eldon art shop";"4";"4";"";"";"";"eldon-art-shop";"eldon art shop | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"688";"4.7.2.5.";"372";"1";"eldon art shop?url=https%3A%2F%2Fwww.port.ac.uk%2Fabout us%2Four facilities%2Fresources%2Feldon art shop&data=05%7C02%7Cjamie.howard%40port.ac.uk%7C41a00434778540d3ef8608de071fa204%7C0052307c564d4fdc98795a446cf6c746%7C0%7C0%7C638956029597882999%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=oet3PMDI%2FjMSoEcCqTcSeSls7dju42i8MqF%2BYc3d0%2BQ%3D&reserved=0";"4";"5";"";"";"";"eldon-art-shopurlhttps3a2f2fwwwportacuk2fabout-us2four-facilities2fresources2feldon-art-shopdata057c027cjamiehoward40portacuk7c41a00434778540d3ef8608de071fa2047c0052307c564d4fdc98795a446cf6c7467c07c07c6389560295978829997cunknown7ctwfpbgzsb3d8eyjfbxb0eu1hcgkionrydwusilyioiiwljaumdawmcisilaioijxaw4zmiisikfoijoitwfpbcisilduijoyfq3d3d7c07c7c7csdataoet3pmdi2fjmsoeccqtcsesls7dju42i8mqf2byc3d02bq3dreserved0";"eldon art shop?url=https%3A%2F%2Fwww.port.ac.uk%2Fabout us%2Four facilities%2Fresources%2Feldon art shop&data=05%7C02%7Cjamie.howard%40port.ac.uk%7C41a00434778540d3ef8608de071fa204%7C0052307c564d4fdc98795a446cf6c746%7C0%7C0%7C638956029597882999%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=oet3PMDI%2FjMSoEcCqTcSeSls7dju42i8MqF%2BYc3d0%2BQ%3D&reserved=0 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"755";"4.7.2.6.";"372";"1";"formula student";"4";"6";"";"";"";"formula-student";"formula student | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"806";"4.7.2.7.";"372";"1";"primary materials and museum connections";"4";"7";"";"";"";"primary-materials-and-museum-connections";"primary materials and museum connections | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"846";"4.7.2.8.";"372";"1";"surveying store";"4";"8";"";"";"";"surveying-store";"surveying store | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"500";"4.7.3.";"808";"1";"teaching and learning spaces";"3";"3";"";"";"";"teaching-and-learning-spaces";"teaching and learning spaces | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"199";"4.7.3.1.";"500";"1";"3d printing workshop";"4";"1";"";"";"";"3d-printing-workshop";"3d printing workshop | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"370";"4.7.3.2.";"500";"1";"3d workshops";"4";"2";"";"";"";"3d-workshops";"3d workshops | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"499";"4.7.3.3.";"500";"1";"architecture studios";"4";"3";"";"";"";"architecture-studios";"architecture studios | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"604";"4.7.3.4.";"500";"1";"bloomberg suite";"4";"4";"";"";"";"bloomberg-suite";"bloomberg suite | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"687";"4.7.3.5.";"500";"1";"business simulation suite";"4";"5";"";"";"";"business-simulation-suite";"business simulation suite | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"754";"4.7.3.6.";"500";"1";"cci open access suite";"4";"6";"";"";"";"cci-open-access-suite";"cci open access suite | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"805";"4.7.3.7.";"500";"1";"centre for simulation in health and care";"4";"7";"";"";"";"centre-for-simulation-in-health-and-care";"centre for simulation in health and care | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"198";"4.7.3.7.1.";"805";"1";"clinical skills teaching area";"5";"1";"";"";"";"clinical-skills-teaching-area";"clinical skills teaching area | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"369";"4.7.3.7.2.";"805";"1";"community simulation areas";"5";"2";"";"";"";"community-simulation-areas";"community simulation areas | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"498";"4.7.3.7.3.";"805";"1";"simulation wards sussex wessex and operating theatre";"5";"3";"";"";"";"simulation-wards-sussex-wessex-and-operating-theatre";"simulation wards sussex wessex and operating theatre | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"603";"4.7.3.7.4.";"805";"1";"x ray room";"5";"4";"";"";"";"x-ray-room";"x ray room | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"845";"4.7.3.8.";"500";"1";"crime scene simulation facility";"4";"8";"";"";"";"crime-scene-simulation-facility";"crime scene simulation facility | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"872";"4.7.3.9.";"500";"1";"dental facilities";"4";"9";"";"";"";"dental-facilities";"dental facilities | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"896";"4.7.3.10.";"500";"1";"design studio and modelling workshop";"4";"10";"";"";"";"design-studio-and-modelling-workshop";"design studio and modelling workshop | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"917";"4.7.3.11.";"500";"1";"digital language laboratories";"4";"11";"";"";"";"digital-language-laboratories";"digital language laboratories | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"935";"4.7.3.12.";"500";"1";"eldon tv studios";"4";"12";"";"";"";"eldon-tv-studios";"eldon tv studios | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"951";"4.7.3.13.";"500";"1";"environmental technology field station";"4";"13";"";"";"";"environmental-technology-field-station";"environmental technology field station | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"966";"4.7.3.14.";"500";"1";"fabric workshop";"4";"14";"";"";"";"fabric-workshop";"fabric workshop | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"979";"4.7.3.15.";"500";"1";"faculty loan store";"4";"15";"";"";"";"faculty-loan-store";"faculty loan store | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"992";"4.7.3.16.";"500";"1";"future technology centre";"4";"16";"";"";"";"future-technology-centre";"future technology centre | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1004";"4.7.3.17.";"500";"1";"interpreter training suite";"4";"17";"";"";"";"interpreter-training-suite";"interpreter training suite | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1016";"4.7.3.18.";"500";"1";"library";"4";"18";"";"";"";"library";"library | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1027";"4.7.3.19.";"500";"1";"life drawing studio";"4";"19";"";"";"";"life-drawing-studio";"life drawing studio | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1037";"4.7.3.20.";"500";"1";"maths cafe";"4";"20";"";"";"";"maths-cafe";"maths cafe | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1047";"4.7.3.21.";"500";"1";"medical education facilities";"4";"21";"";"";"";"medical-education-facilities";"medical education facilities | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1056";"4.7.3.22.";"500";"1";"motion capture studio";"4";"22";"";"";"";"motion-capture-studio";"motion capture studio | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1064";"4.7.3.23.";"500";"1";"mphys workroom";"4";"23";"";"";"";"mphys-workroom";"mphys workroom | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1072";"4.7.3.24.";"500";"1";"music and sound recording studios";"4";"24";"";"";"";"music-and-sound-recording-studios";"music and sound recording studios | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1080";"4.7.3.25.";"500";"1";"newsroom";"4";"25";"";"";"";"newsroom";"newsroom | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1088";"4.7.3.26.";"500";"1";"pharmacy and biomedical science teaching centre";"4";"26";"";"";"";"pharmacy-and-biomedical-science-teaching-centre";"pharmacy and biomedical science teaching centre | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1095";"4.7.3.27.";"500";"1";"photogrammetry and scanning studio";"4";"27";"";"";"";"photogrammetry-and-scanning-studio";"photogrammetry and scanning studio | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1102";"4.7.3.28.";"500";"1";"photography studios and darkrooms";"4";"28";"";"";"";"photography-studios-and-darkrooms";"photography studios and darkrooms | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1109";"4.7.3.29.";"500";"1";"portsmouth elite athlete centre peac";"4";"29";"";"";"";"portsmouth-elite-athlete-centre-peac";"portsmouth elite athlete centre peac | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1116";"4.7.3.30.";"500";"1";"printmaking and letterpress";"4";"30";"";"";"";"printmaking-and-letterpress";"printmaking and letterpress | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1123";"4.7.3.31.";"500";"1";"print workshops";"4";"31";"";"";"";"print-workshops";"print workshops | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1130";"4.7.3.32.";"500";"1";"product design studios";"4";"32";"";"";"";"product-design-studios";"product design studios | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1136";"4.7.3.33.";"500";"1";"replica courtroom";"4";"33";"";"";"";"replica-courtroom";"replica courtroom | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1142";"4.7.3.34.";"500";"1";"screening room";"4";"34";"";"";"";"screening-room";"screening room | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1148";"4.7.3.35.";"500";"1";"sewing workshop";"4";"35";"";"";"";"sewing-workshop";"sewing workshop | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1154";"4.7.3.36.";"500";"1";"student workshop and advanced manufacturing lab";"4";"36";"";"";"";"student-workshop-and-advanced-manufacturing-lab";"student workshop and advanced manufacturing lab | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1160";"4.7.3.37.";"500";"1";"teacher education centre";"4";"37";"";"";"";"teacher-education-centre";"teacher education centre | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1166";"4.7.3.38.";"500";"1";"technology enhanced active learning teal room";"4";"38";"";"";"";"technology-enhanced-active-learning-teal-room";"technology enhanced active learning teal room | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1172";"4.7.3.39.";"500";"1";"theatre royal";"4";"39";"";"";"";"theatre-royal";"theatre royal | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1178";"4.7.3.40.";"500";"1";"the space";"4";"40";"";"";"";"the-space";"the space | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1183";"4.7.3.41.";"500";"1";"video editing suite";"4";"41";"";"";"";"video-editing-suite";"video editing suite | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1188";"4.7.3.42.";"500";"1";"virtual production and mixed reality studio";"4";"42";"";"";"";"virtual-production-and-mixed-reality-studio";"virtual production and mixed reality studio | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1193";"4.7.3.43.";"500";"1";"virtual reality lab";"4";"43";"";"";"";"virtual-reality-lab";"virtual reality lab | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1197";"4.7.3.44.";"500";"1";"volumetric video studio";"4";"44";"";"";"";"volumetric-video-studio";"volumetric video studio | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1201";"4.7.3.45.";"500";"1";"wacom studio";"4";"45";"";"";"";"wacom-studio";"wacom studio | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1205";"4.7.3.46.";"500";"1";"white swan building";"4";"46";"";"";"";"white-swan-building";"white swan building | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1209";"4.7.3.47.";"500";"1";"white swan tv studio and gallery";"4";"47";"";"";"";"white-swan-tv-studio-and-gallery";"white swan tv studio and gallery | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"844";"4.8.";"613";"1";"our story";"2";"8";"";"";"";"our-story";"our story | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"197";"4.8.1.";"844";"1";"at a glance facts and figures";"3";"1";"";"";"";"at-a-glance-facts-and-figures";"at a glance facts and figures | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"368";"4.8.2.";"844";"1";"knowledge exchange framework";"3";"2";"";"";"";"knowledge-exchange-framework";"knowledge exchange framework | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"497";"4.8.3.";"844";"1";"our impact";"3";"3";"";"";"";"our-impact";"our impact | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"196";"4.8.3.1.";"497";"1";"global impact";"4";"1";"";"";"";"global-impact";"global impact | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"367";"4.8.3.2.";"497";"1";"local impact";"4";"2";"";"";"";"local-impact";"local impact | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"496";"4.8.3.3.";"497";"1";"student impact awards";"4";"3";"";"";"";"student-impact-awards";"student impact awards | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"602";"4.8.4.";"844";"1";"student satisfaction";"3";"4";"";"";"";"student-satisfaction";"student satisfaction | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"871";"4.9.";"613";"1";"publications";"2";"9";"";"";"";"publications";"publications | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"195";"4.9.1.";"871";"1";"complaints report";"3";"1";"";"";"";"complaints-report";"complaints report | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"366";"4.9.2.";"871";"1";"external returns and data standards";"3";"2";"";"";"";"external-returns-and-data-standards";"external returns and data standards | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"495";"4.9.3.";"871";"1";"financial statements and annual report";"3";"3";"";"";"";"financial-statements-and-annual-report";"financial statements and annual report | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"601";"4.9.4.";"871";"1";"gender and ethnicity pay gap report 2023";"3";"4";"";"";"";"gender-and-ethnicity-pay-gap-report-2023";"gender and ethnicity pay gap report 2023 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"686";"4.9.5.";"871";"1";"gender ethnicity and disability pay gap report 2024";"3";"5";"";"";"";"gender-ethnicity-and-disability-pay-gap-report-2024";"gender ethnicity and disability pay gap report 2024 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"753";"4.9.6.";"871";"1";"gender ethnicity and disability pay gap report 2025";"3";"6";"";"";"";"gender-ethnicity-and-disability-pay-gap-report-2025";"gender ethnicity and disability pay gap report 2025 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"804";"4.9.7.";"871";"1";"gender pay gap report 2017";"3";"7";"";"";"";"gender-pay-gap-report-2017";"gender pay gap report 2017 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"843";"4.9.8.";"871";"1";"gender pay gap report 2018";"3";"8";"";"";"";"gender-pay-gap-report-2018";"gender pay gap report 2018 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"870";"4.9.9.";"871";"1";"gender pay gap report 2020";"3";"9";"";"";"";"gender-pay-gap-report-2020";"gender pay gap report 2020 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"895";"4.9.10.";"871";"1";"gender pay gap report 2021";"3";"10";"";"";"";"gender-pay-gap-report-2021";"gender pay gap report 2021 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"916";"4.9.11.";"871";"1";"gender pay gap report 2022";"3";"11";"";"";"";"gender-pay-gap-report-2022";"gender pay gap report 2022 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"894";"4.10.";"613";"1";"structure and governance";"2";"10";"";"";"";"structure-and-governance";"structure and governance | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"194";"4.10.1.";"894";"1";"corporate governance";"3";"1";"";"";"";"corporate-governance";"corporate governance | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"193";"4.10.1.1.";"194";"1";"access and participation plans";"4";"1";"";"";"";"access-and-participation-plans";"access and participation plans | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
